Metric,Count,loan_default_proba,actual_label,predicted_label,Source
,,0.019417466388647,0.0,0.0,Prediction
,,0.037071220036936,0.0,0.0,Prediction
,,0.1468367822099873,0.0,0.0,Prediction
,,0.0284964651480809,0.0,0.0,Prediction
,,0.005542045669952,0.0,0.0,Prediction
,,0.2183726972063054,1.0,0.0,Prediction
,,0.0052814525870461,0.0,0.0,Prediction
,,0.1570413163415555,1.0,0.0,Prediction
,,0.1105478490030291,0.0,0.0,Prediction
,,0.0056416450249062,0.0,0.0,Prediction
,,0.0159838818765515,0.0,0.0,Prediction
,,0.0371386161431503,0.0,0.0,Prediction
,,0.3777998833900176,1.0,1.0,Prediction
,,0.0248985488562689,0.0,0.0,Prediction
,,0.0532278335295923,0.0,0.0,Prediction
,,0.1580018975623005,0.0,0.0,Prediction
,,0.0451148737488835,0.0,0.0,Prediction
,,0.1730718483107199,0.0,0.0,Prediction
,,0.1157857267576491,0.0,0.0,Prediction
,,0.0169543859437517,0.0,0.0,Prediction
,,0.0530464403753754,0.0,0.0,Prediction
,,0.2338870006484916,0.0,0.0,Prediction
,,0.2113706178313452,0.0,0.0,Prediction
,,0.1102791325682516,0.0,0.0,Prediction
,,0.1062596810110221,0.0,0.0,Prediction
,,0.2175893807936031,0.0,0.0,Prediction
,,0.1101185705108485,0.0,0.0,Prediction
,,0.5707252472923369,0.0,1.0,Prediction
,,0.019796380102282,0.0,0.0,Prediction
,,0.0298576755897126,0.0,0.0,Prediction
,,0.0193653137325112,0.0,0.0,Prediction
,,0.0316197261613333,0.0,0.0,Prediction
,,0.0522988596950214,0.0,0.0,Prediction
,,0.0133340548121086,0.0,0.0,Prediction
,,0.305306473590907,0.0,1.0,Prediction
,,0.0423808483965068,0.0,0.0,Prediction
,,0.0097707162154653,0.0,0.0,Prediction
,,0.1130982949217947,0.0,0.0,Prediction
,,0.1393660534932333,0.0,0.0,Prediction
,,0.010121673926442,0.0,0.0,Prediction
,,0.2383402173256485,0.0,0.0,Prediction
,,0.2177250458850829,1.0,0.0,Prediction
,,0.3766412271016363,1.0,1.0,Prediction
,,0.0667456271850394,0.0,0.0,Prediction
,,0.0290699818385987,0.0,0.0,Prediction
,,0.070181387798732,0.0,0.0,Prediction
,,0.0713260962072198,0.0,0.0,Prediction
,,0.0164725417163488,0.0,0.0,Prediction
,,0.0339184603802603,0.0,0.0,Prediction
,,0.0231212749022975,0.0,0.0,Prediction
,,0.056839313118224,0.0,0.0,Prediction
,,0.0281295922921556,0.0,0.0,Prediction
,,0.4741020421955848,0.0,1.0,Prediction
,,0.0031785508053047,0.0,0.0,Prediction
,,0.0594759758732502,0.0,0.0,Prediction
,,0.0557605845255115,0.0,0.0,Prediction
,,0.0475550745202196,0.0,0.0,Prediction
,,0.053391701079728,0.0,0.0,Prediction
,,0.0269172452828132,0.0,0.0,Prediction
,,0.0220273315326206,0.0,0.0,Prediction
,,0.024275767248675,0.0,0.0,Prediction
,,0.0121974250668555,0.0,0.0,Prediction
,,0.0048544258658676,0.0,0.0,Prediction
,,0.3090466776477037,0.0,1.0,Prediction
,,0.006064976000791,0.0,0.0,Prediction
,,0.0608573686704571,0.0,0.0,Prediction
,,0.0655999464114643,1.0,0.0,Prediction
,,0.1367363614475871,0.0,0.0,Prediction
,,0.0099217824932308,0.0,0.0,Prediction
,,0.0909415376170567,0.0,0.0,Prediction
,,0.0343008676720726,0.0,0.0,Prediction
,,0.0442909131603193,0.0,0.0,Prediction
,,0.1465850591847297,0.0,0.0,Prediction
,,0.0367375886475486,0.0,0.0,Prediction
,,0.0095121406512083,0.0,0.0,Prediction
,,0.0012473669929962,0.0,0.0,Prediction
,,0.1529211288658234,0.0,0.0,Prediction
,,0.0174892842482663,0.0,0.0,Prediction
,,0.065598037771094,0.0,0.0,Prediction
,,0.0238772172143101,0.0,0.0,Prediction
,,0.0239202692082528,1.0,0.0,Prediction
,,0.0447090556691743,0.0,0.0,Prediction
,,0.028160609702302,0.0,0.0,Prediction
,,0.0951656521255786,0.0,0.0,Prediction
,,0.0135051831178371,0.0,0.0,Prediction
,,0.0212039979217593,0.0,0.0,Prediction
,,0.0200364842615547,0.0,0.0,Prediction
,,0.0673383998013103,0.0,0.0,Prediction
,,0.015767773459522,0.0,0.0,Prediction
,,0.0374536578247971,0.0,0.0,Prediction
,,0.2162611693516928,0.0,0.0,Prediction
,,0.1689499115966403,1.0,0.0,Prediction
,,0.025652258738727,0.0,0.0,Prediction
,,0.0805748240827869,0.0,0.0,Prediction
,,0.1590383766273466,0.0,0.0,Prediction
,,0.0144271010624565,0.0,0.0,Prediction
,,0.033008105156184,0.0,0.0,Prediction
,,0.0135376191526021,0.0,0.0,Prediction
,,0.027195992531904,0.0,0.0,Prediction
,,0.1201743653165705,0.0,0.0,Prediction
,,0.2583025365875927,0.0,0.0,Prediction
,,0.0366859349295913,0.0,0.0,Prediction
,,0.1230738268442758,0.0,0.0,Prediction
,,0.003884840132199,0.0,0.0,Prediction
,,0.0132251706134508,0.0,0.0,Prediction
,,0.1641434957492263,0.0,0.0,Prediction
,,0.1002617449886514,0.0,0.0,Prediction
,,0.0079159421597587,0.0,0.0,Prediction
,,0.3370831790099461,0.0,1.0,Prediction
,,0.0292426300910004,0.0,0.0,Prediction
,,0.037242598364646,0.0,0.0,Prediction
,,0.1586772672513636,0.0,0.0,Prediction
,,0.1429425967231461,0.0,0.0,Prediction
,,0.0990779103238318,0.0,0.0,Prediction
,,0.02495097338396,0.0,0.0,Prediction
,,0.1049749272826899,0.0,0.0,Prediction
,,0.1305344620513052,0.0,0.0,Prediction
,,0.0193839864740364,0.0,0.0,Prediction
,,0.0445020288676125,0.0,0.0,Prediction
,,0.1233128317342257,0.0,0.0,Prediction
,,0.0231670721475429,0.0,0.0,Prediction
,,0.0414206940713485,0.0,0.0,Prediction
,,0.0288226581257613,0.0,0.0,Prediction
,,0.0789495248540591,0.0,0.0,Prediction
,,0.067202508107393,0.0,0.0,Prediction
,,0.0548153814843891,0.0,0.0,Prediction
,,0.1705074165784502,0.0,0.0,Prediction
,,0.0179538331686891,0.0,0.0,Prediction
,,0.025850817447871,1.0,0.0,Prediction
,,0.3019346253823162,0.0,1.0,Prediction
,,0.0464206681406851,0.0,0.0,Prediction
,,0.0868961951413827,1.0,0.0,Prediction
,,0.048783724818682,0.0,0.0,Prediction
,,0.0485382058744005,0.0,0.0,Prediction
,,0.044892059503234,0.0,0.0,Prediction
,,0.1372553525012577,0.0,0.0,Prediction
,,0.024634831779353,0.0,0.0,Prediction
,,0.0509499002669678,1.0,0.0,Prediction
,,0.0577472653532854,0.0,0.0,Prediction
,,0.0043778288932042,0.0,0.0,Prediction
,,0.3109391611196919,0.0,1.0,Prediction
,,0.0518589082459082,0.0,0.0,Prediction
,,0.3842439180866427,1.0,1.0,Prediction
,,0.0375120384947437,0.0,0.0,Prediction
,,0.0857523130181742,0.0,0.0,Prediction
,,0.0090414285701742,0.0,0.0,Prediction
,,0.0214748184685846,0.0,0.0,Prediction
,,0.0027781674433421,0.0,0.0,Prediction
,,0.1346611145464355,0.0,0.0,Prediction
,,0.1941918173955548,0.0,0.0,Prediction
,,0.0571534021222588,0.0,0.0,Prediction
,,0.0099163587685291,0.0,0.0,Prediction
,,0.0068836772876234,0.0,0.0,Prediction
,,0.016879881031347,0.0,0.0,Prediction
,,0.0048708076494683,0.0,0.0,Prediction
,,0.0284887720093084,0.0,0.0,Prediction
,,0.0396006577461513,0.0,0.0,Prediction
,,0.0158887492985391,0.0,0.0,Prediction
,,0.0303632502952429,0.0,0.0,Prediction
,,0.1080273009599935,0.0,0.0,Prediction
,,0.0061203469720939,0.0,0.0,Prediction
,,0.0549311272076734,0.0,0.0,Prediction
,,0.096273532094474,0.0,0.0,Prediction
,,0.061153691638602,0.0,0.0,Prediction
,,0.0462940766907215,0.0,0.0,Prediction
,,0.005605070451711,0.0,0.0,Prediction
,,0.0130669225337413,0.0,0.0,Prediction
,,0.0652080035053048,0.0,0.0,Prediction
,,0.1505746237578715,0.0,0.0,Prediction
,,0.0172442865109494,0.0,0.0,Prediction
,,0.188200177489047,0.0,0.0,Prediction
,,0.148113924631982,0.0,0.0,Prediction
,,0.0172293491332764,0.0,0.0,Prediction
,,0.0156063113474862,0.0,0.0,Prediction
,,0.044674561681123,0.0,0.0,Prediction
,,0.0667348673438897,0.0,0.0,Prediction
,,0.0209354695871294,0.0,0.0,Prediction
,,0.0225525027908846,0.0,0.0,Prediction
,,0.0922423769120233,0.0,0.0,Prediction
,,0.0883360629789604,1.0,0.0,Prediction
,,0.0087968942571967,0.0,0.0,Prediction
,,0.0046733323376762,0.0,0.0,Prediction
,,0.0240639469649306,0.0,0.0,Prediction
,,0.0458875527217383,0.0,0.0,Prediction
,,0.2154124135851125,1.0,0.0,Prediction
,,0.0347468241943056,0.0,0.0,Prediction
,,0.0479291106545969,0.0,0.0,Prediction
,,0.0071445228500695,0.0,0.0,Prediction
,,0.0304134706074904,0.0,0.0,Prediction
,,0.0505929455855806,0.0,0.0,Prediction
,,0.4552122049037043,1.0,1.0,Prediction
,,0.227564421498706,0.0,0.0,Prediction
,,0.0437210759884502,0.0,0.0,Prediction
,,0.0774184809970437,0.0,0.0,Prediction
,,0.0173485997027296,0.0,0.0,Prediction
,,0.0473889565207736,0.0,0.0,Prediction
,,0.1753439864722203,0.0,0.0,Prediction
,,0.1719731333462317,0.0,0.0,Prediction
,,0.1233898417912055,0.0,0.0,Prediction
,,0.2257748264808634,0.0,0.0,Prediction
,,0.0589234055035349,0.0,0.0,Prediction
,,0.3513820798326431,1.0,1.0,Prediction
,,0.0351440301029746,0.0,0.0,Prediction
,,0.025960791738525,0.0,0.0,Prediction
,,0.0260534709233333,0.0,0.0,Prediction
,,0.0367052048172184,0.0,0.0,Prediction
,,0.0101036931894055,0.0,0.0,Prediction
,,0.1351308185344535,1.0,0.0,Prediction
,,0.038367156554761,0.0,0.0,Prediction
,,0.0174224016319343,0.0,0.0,Prediction
,,0.0212606563773282,0.0,0.0,Prediction
,,0.107743250700657,0.0,0.0,Prediction
,,0.0655219676721498,0.0,0.0,Prediction
,,0.2586895471911881,0.0,0.0,Prediction
,,0.0615468402148448,0.0,0.0,Prediction
,,0.0728923036752208,1.0,0.0,Prediction
,,0.1837592726647246,0.0,0.0,Prediction
,,0.0115494938682217,0.0,0.0,Prediction
,,0.2622450076450889,1.0,0.0,Prediction
,,0.0547371652440752,0.0,0.0,Prediction
,,0.0421762754056283,0.0,0.0,Prediction
,,0.0683932942234274,0.0,0.0,Prediction
,,0.0039994687509008,0.0,0.0,Prediction
,,0.009136284302499,0.0,0.0,Prediction
,,0.1563198055103434,0.0,0.0,Prediction
,,0.0582473106443116,0.0,0.0,Prediction
,,0.0472218046312843,0.0,0.0,Prediction
,,0.1543285492000706,1.0,0.0,Prediction
,,0.0064891563051418,0.0,0.0,Prediction
,,0.0376859500884356,0.0,0.0,Prediction
,,0.0692461372740676,0.0,0.0,Prediction
,,0.0307615550388569,0.0,0.0,Prediction
,,0.1274893429875611,0.0,0.0,Prediction
,,0.0438944575844099,0.0,0.0,Prediction
,,0.2604824199713925,0.0,0.0,Prediction
,,0.0588617849179641,0.0,0.0,Prediction
,,0.0106396315876925,0.0,0.0,Prediction
,,0.1624337181816766,0.0,0.0,Prediction
,,0.0931886864222742,0.0,0.0,Prediction
,,0.0046856310549015,0.0,0.0,Prediction
,,0.0055328732483785,0.0,0.0,Prediction
,,0.0429036541982247,0.0,0.0,Prediction
,,0.0713305608128372,0.0,0.0,Prediction
,,0.0532141241823675,1.0,0.0,Prediction
,,0.0189699444331529,0.0,0.0,Prediction
,,0.0655327294636457,0.0,0.0,Prediction
,,0.0472448298821574,0.0,0.0,Prediction
,,0.0548959922230644,0.0,0.0,Prediction
,,0.0187745454905939,0.0,0.0,Prediction
,,0.1522943061462236,1.0,0.0,Prediction
,,0.0106429374399033,0.0,0.0,Prediction
,,0.0276782809200952,0.0,0.0,Prediction
,,0.0262623688238172,0.0,0.0,Prediction
,,0.0446665744338244,0.0,0.0,Prediction
,,0.0203013346975427,0.0,0.0,Prediction
,,0.0069446248735726,0.0,0.0,Prediction
,,0.0196592194669947,0.0,0.0,Prediction
,,0.0241904933760365,1.0,0.0,Prediction
,,0.0179426482769849,0.0,0.0,Prediction
,,0.2689067596111003,0.0,0.0,Prediction
,,0.4750093221066279,0.0,1.0,Prediction
,,0.0882627974514659,0.0,0.0,Prediction
,,0.2033252436290054,0.0,0.0,Prediction
,,0.0463679054799381,0.0,0.0,Prediction
,,0.0772737855044136,0.0,0.0,Prediction
,,0.013854296136326,0.0,0.0,Prediction
,,0.1283401273455091,0.0,0.0,Prediction
,,0.0762825672021423,0.0,0.0,Prediction
,,0.1005792187983011,0.0,0.0,Prediction
,,0.0213287691972223,0.0,0.0,Prediction
,,0.0333461329667913,0.0,0.0,Prediction
,,0.1536482807500357,0.0,0.0,Prediction
,,0.0119152784181445,0.0,0.0,Prediction
,,0.0997985990293909,1.0,0.0,Prediction
,,0.0067335551071203,0.0,0.0,Prediction
,,0.0174949015462666,0.0,0.0,Prediction
,,0.0898639031286225,0.0,0.0,Prediction
,,0.0518054435867976,1.0,0.0,Prediction
,,0.0241291713263691,0.0,0.0,Prediction
,,0.034597596475323,0.0,0.0,Prediction
,,0.004455924645047,0.0,0.0,Prediction
,,0.0386872725349819,0.0,0.0,Prediction
,,0.052602250655677,0.0,0.0,Prediction
,,0.083316663358947,0.0,0.0,Prediction
,,0.145251012187306,0.0,0.0,Prediction
,,0.0021194482621366,0.0,0.0,Prediction
,,0.043256734616255,0.0,0.0,Prediction
,,0.2574685455083147,0.0,0.0,Prediction
,,0.0755479906107523,0.0,0.0,Prediction
,,0.1834421522703197,1.0,0.0,Prediction
,,0.0686886864693005,0.0,0.0,Prediction
,,0.020749641113395,0.0,0.0,Prediction
,,0.0222816643774143,0.0,0.0,Prediction
,,0.0746515322782094,0.0,0.0,Prediction
,,0.1311665296136752,0.0,0.0,Prediction
,,0.0505532451762999,0.0,0.0,Prediction
,,0.0289846871913492,0.0,0.0,Prediction
,,0.0196210178589522,0.0,0.0,Prediction
,,0.3241764174726941,0.0,1.0,Prediction
,,0.0254299361246034,0.0,0.0,Prediction
,,0.0538898244495039,0.0,0.0,Prediction
,,0.1591860940919529,1.0,0.0,Prediction
,,0.1768221743715237,0.0,0.0,Prediction
,,0.0873775143175474,0.0,0.0,Prediction
,,0.044028103655708,0.0,0.0,Prediction
,,0.0096579091388568,0.0,0.0,Prediction
,,0.0292228880381737,0.0,0.0,Prediction
,,0.3164824284401526,0.0,1.0,Prediction
,,0.0391410264478288,0.0,0.0,Prediction
,,0.0615982986632745,0.0,0.0,Prediction
,,0.0296872555378293,0.0,0.0,Prediction
,,0.007692200241825,0.0,0.0,Prediction
,,0.0312011753149361,0.0,0.0,Prediction
,,0.0392327728322588,0.0,0.0,Prediction
,,0.0171061070900095,0.0,0.0,Prediction
,,0.0046808805921285,0.0,0.0,Prediction
,,0.0321105401007929,0.0,0.0,Prediction
,,0.1299504295311592,0.0,0.0,Prediction
,,0.0781553707087457,0.0,0.0,Prediction
,,0.2973700539763712,0.0,0.0,Prediction
,,0.1096388680509419,0.0,0.0,Prediction
,,0.0099771662453843,0.0,0.0,Prediction
,,0.0798783188383991,0.0,0.0,Prediction
,,0.2359733708099043,0.0,0.0,Prediction
,,0.250901112850371,0.0,0.0,Prediction
,,0.0203754324709076,0.0,0.0,Prediction
,,0.0407909463145268,0.0,0.0,Prediction
,,0.0827820214139702,0.0,0.0,Prediction
,,0.0674093048222446,0.0,0.0,Prediction
,,0.0885652385609395,0.0,0.0,Prediction
,,0.0586849838304087,0.0,0.0,Prediction
,,0.3026561491128491,0.0,1.0,Prediction
,,0.0363712365522377,0.0,0.0,Prediction
,,0.0917337457284603,0.0,0.0,Prediction
,,0.0206141344219215,0.0,0.0,Prediction
,,0.0170443927926112,0.0,0.0,Prediction
,,0.0380192701448186,0.0,0.0,Prediction
,,0.0791528600815811,0.0,0.0,Prediction
,,0.0847186523028959,0.0,0.0,Prediction
,,0.1321874187684171,0.0,0.0,Prediction
,,0.0405298676547273,0.0,0.0,Prediction
,,0.0474791766954204,0.0,0.0,Prediction
,,0.1965563859834914,0.0,0.0,Prediction
,,0.0359027165696551,0.0,0.0,Prediction
,,0.0683767694324402,1.0,0.0,Prediction
,,0.0212945725146321,0.0,0.0,Prediction
,,0.0115726616164129,0.0,0.0,Prediction
,,0.0977823068974765,0.0,0.0,Prediction
,,0.0208434470411236,0.0,0.0,Prediction
,,0.1009016659322767,0.0,0.0,Prediction
,,0.0480540258541096,1.0,0.0,Prediction
,,0.0347289448812994,0.0,0.0,Prediction
,,0.0445481439846312,0.0,0.0,Prediction
,,0.0218857488092288,0.0,0.0,Prediction
,,0.0217826988142716,0.0,0.0,Prediction
,,0.0871656269846174,0.0,0.0,Prediction
,,0.0412762545378598,0.0,0.0,Prediction
,,0.1931875606098188,0.0,0.0,Prediction
,,0.0118464111989298,0.0,0.0,Prediction
,,0.1329972375607935,0.0,0.0,Prediction
,,0.0544037155151388,0.0,0.0,Prediction
,,0.0323540051082906,0.0,0.0,Prediction
,,0.0045576523295046,0.0,0.0,Prediction
,,0.0394409346064443,0.0,0.0,Prediction
,,0.3925314223750235,0.0,1.0,Prediction
,,0.1128606936975839,0.0,0.0,Prediction
,,0.0185560957181478,0.0,0.0,Prediction
,,0.0310239993788781,0.0,0.0,Prediction
,,0.0438731860048255,0.0,0.0,Prediction
,,0.1271097433105248,0.0,0.0,Prediction
,,0.020015878150688,0.0,0.0,Prediction
,,0.0102804161379333,0.0,0.0,Prediction
,,0.0915572081493486,0.0,0.0,Prediction
,,0.0196301519454608,0.0,0.0,Prediction
,,0.3233336018053884,1.0,1.0,Prediction
,,0.0711002328476854,0.0,0.0,Prediction
,,0.0030252261067626,0.0,0.0,Prediction
,,0.0220347719118819,0.0,0.0,Prediction
,,0.140087735249621,0.0,0.0,Prediction
,,0.0066315173647405,0.0,0.0,Prediction
,,0.0360237933341786,0.0,0.0,Prediction
,,0.0746359600309724,0.0,0.0,Prediction
,,0.0380389343264316,0.0,0.0,Prediction
,,0.0170790030723516,0.0,0.0,Prediction
,,0.0520798590054946,0.0,0.0,Prediction
,,0.0054648507738879,0.0,0.0,Prediction
,,0.0143437794232995,0.0,0.0,Prediction
,,0.0989281029638521,0.0,0.0,Prediction
,,0.0217619057781021,0.0,0.0,Prediction
,,0.4280335163342741,0.0,1.0,Prediction
,,0.0402113386787714,1.0,0.0,Prediction
,,0.0789451540112415,0.0,0.0,Prediction
,,0.0456279313550067,0.0,0.0,Prediction
,,0.1416153249454973,0.0,0.0,Prediction
,,0.0462956764735204,0.0,0.0,Prediction
,,0.01519708940707,0.0,0.0,Prediction
,,0.0053488919337435,0.0,0.0,Prediction
,,0.1903319131967184,0.0,0.0,Prediction
,,0.0569653146858699,0.0,0.0,Prediction
,,0.0240269216744296,0.0,0.0,Prediction
,,0.0598406094047909,0.0,0.0,Prediction
,,0.2274209683617927,0.0,0.0,Prediction
,,0.0251220867919476,0.0,0.0,Prediction
,,0.0239542901073245,0.0,0.0,Prediction
,,0.3170677100601463,1.0,1.0,Prediction
,,0.0039540424598302,0.0,0.0,Prediction
,,0.24623121924405,0.0,0.0,Prediction
,,0.0871000744374195,0.0,0.0,Prediction
,,0.0588906422225758,0.0,0.0,Prediction
,,0.0025232310502167,0.0,0.0,Prediction
,,0.0969073806229308,0.0,0.0,Prediction
,,0.0141439834477689,0.0,0.0,Prediction
,,0.0932734367507419,0.0,0.0,Prediction
,,0.1470530561318189,1.0,0.0,Prediction
,,0.1697064175253487,0.0,0.0,Prediction
,,0.0490409833136756,0.0,0.0,Prediction
,,0.2535450324022017,0.0,0.0,Prediction
,,0.0870386817178205,0.0,0.0,Prediction
,,0.1503293269476693,0.0,0.0,Prediction
,,0.0290810060463573,0.0,0.0,Prediction
,,0.0210508087611667,0.0,0.0,Prediction
,,0.2829289047209051,1.0,0.0,Prediction
,,0.0372592860365567,0.0,0.0,Prediction
,,0.0356659038897961,0.0,0.0,Prediction
,,0.0156610717775272,0.0,0.0,Prediction
,,0.0030840133251858,0.0,0.0,Prediction
,,0.0185266477649065,0.0,0.0,Prediction
,,0.2080847653508477,0.0,0.0,Prediction
,,0.1198063931656168,1.0,0.0,Prediction
,,0.079789721050658,0.0,0.0,Prediction
,,0.0043854628917224,0.0,0.0,Prediction
,,0.1912907719663971,1.0,0.0,Prediction
,,0.0296569337225438,0.0,0.0,Prediction
,,0.1195634536235735,0.0,0.0,Prediction
,,0.0388235808416201,0.0,0.0,Prediction
,,0.2369494069953228,0.0,0.0,Prediction
,,0.0320502494620617,0.0,0.0,Prediction
,,0.0167057389295287,0.0,0.0,Prediction
,,0.0661265406835248,0.0,0.0,Prediction
,,0.0249609609711033,0.0,0.0,Prediction
,,0.1378730102625998,0.0,0.0,Prediction
,,0.0294933454893402,0.0,0.0,Prediction
,,0.0088753325875957,0.0,0.0,Prediction
,,0.0031993215189451,0.0,0.0,Prediction
,,0.0414968305768271,0.0,0.0,Prediction
,,0.2632381552568639,1.0,0.0,Prediction
,,0.0758585894291637,1.0,0.0,Prediction
,,0.2594009476481395,0.0,0.0,Prediction
,,0.0106817042593576,0.0,0.0,Prediction
,,0.0813676496797899,1.0,0.0,Prediction
,,0.0423093099766608,0.0,0.0,Prediction
,,0.0040366907906251,0.0,0.0,Prediction
,,0.0371795325508966,0.0,0.0,Prediction
,,0.0350848812837234,0.0,0.0,Prediction
,,0.0223182878878715,0.0,0.0,Prediction
,,0.1632780780182629,0.0,0.0,Prediction
,,0.043333792814139,0.0,0.0,Prediction
,,0.0038280265766819,0.0,0.0,Prediction
,,0.004531850593091,0.0,0.0,Prediction
,,0.0477794052314907,0.0,0.0,Prediction
,,0.0880774749848806,0.0,0.0,Prediction
,,0.0862480408099216,0.0,0.0,Prediction
,,0.0051029233738458,0.0,0.0,Prediction
,,0.0310196848075061,0.0,0.0,Prediction
,,0.0501966528085172,0.0,0.0,Prediction
,,0.000854463442597,0.0,0.0,Prediction
,,0.0118401216140456,0.0,0.0,Prediction
,,0.1170630133931178,0.0,0.0,Prediction
,,0.0029265332633857,0.0,0.0,Prediction
,,0.500070375568231,0.0,1.0,Prediction
,,0.0032434178315811,0.0,0.0,Prediction
,,0.0159237806103703,0.0,0.0,Prediction
,,0.0266595104352048,0.0,0.0,Prediction
,,0.0252258907362712,0.0,0.0,Prediction
,,0.035655248814926,0.0,0.0,Prediction
,,0.1259314709402895,0.0,0.0,Prediction
,,0.1339216942683303,0.0,0.0,Prediction
,,0.0105700563920469,0.0,0.0,Prediction
,,0.1249965867336022,1.0,0.0,Prediction
,,0.0783890764813937,0.0,0.0,Prediction
,,0.0789389993215013,1.0,0.0,Prediction
,,0.0877082353501111,0.0,0.0,Prediction
,,0.0258527660064034,0.0,0.0,Prediction
,,0.1253686285771818,0.0,0.0,Prediction
,,0.0527975764862949,0.0,0.0,Prediction
,,0.0087976589000906,0.0,0.0,Prediction
,,0.0053946751539966,0.0,0.0,Prediction
,,0.015604724177582,0.0,0.0,Prediction
,,0.0048499523279877,0.0,0.0,Prediction
,,0.0738112323130424,1.0,0.0,Prediction
,,0.0112253498190389,0.0,0.0,Prediction
,,0.016050389025105,0.0,0.0,Prediction
,,0.0381084970914373,0.0,0.0,Prediction
,,0.1951212008811051,0.0,0.0,Prediction
,,0.1336774753489092,0.0,0.0,Prediction
,,0.06806899193674,0.0,0.0,Prediction
,,0.1517361327113907,0.0,0.0,Prediction
,,0.0402583697813336,0.0,0.0,Prediction
,,0.1224805604103737,0.0,0.0,Prediction
,,0.1230860903979725,0.0,0.0,Prediction
,,0.0430455187412441,0.0,0.0,Prediction
,,0.0326260605394594,0.0,0.0,Prediction
,,0.3178687127006712,0.0,1.0,Prediction
,,0.1264698298578903,0.0,0.0,Prediction
,,0.0189775430618008,0.0,0.0,Prediction
,,0.1124172513874717,0.0,0.0,Prediction
,,0.0146763701167909,0.0,0.0,Prediction
,,0.0480389787542667,0.0,0.0,Prediction
,,0.0359647232316454,0.0,0.0,Prediction
,,0.0358839176834329,0.0,0.0,Prediction
,,0.0308811082886033,0.0,0.0,Prediction
,,0.0227039274868288,0.0,0.0,Prediction
,,0.096903702668912,0.0,0.0,Prediction
,,0.1054301025072549,0.0,0.0,Prediction
,,0.1758591605816649,0.0,0.0,Prediction
,,0.0419858715416107,0.0,0.0,Prediction
,,0.0279896807986378,0.0,0.0,Prediction
,,0.3366821854542687,1.0,1.0,Prediction
,,0.0225635572881404,0.0,0.0,Prediction
,,0.0738498856744387,0.0,0.0,Prediction
,,0.0357849516347954,0.0,0.0,Prediction
,,0.0229939235291863,0.0,0.0,Prediction
